rgi_id,Mean_velsurf_mag,Std_velsurf_mag,Min_velsurf_mag,Q1_velsurf_mag,Median_velsurf_mag,Q3_velsurf_mag,Max_velsurf_mag,Mean_velsurfobs_mag,Std_velsurfobs_mag,Min_velsurfobs_mag,Q1_velsurfobs_mag,Median_velsurfobs_mag,Q3_velsurfobs_mag,Max_velsurfobs_mag,MAE_velsurf_mag,n_obs_thk,coverage_pct,Mean_thk_model_at_obs,Std_thk_model_at_obs,Mean_thk_obs,Std_thk_obs,MAE_thk,Bias_thk,RMSE_thk,MedianAE_thk,Q95AE_thk,Min_thk_obs,Q1_thk_obs,Median_thk_obs,Q3_thk_obs,Max_thk_obs
RGI2000-v7.0-G-11-03794,3.5027499198913574,2.6008481979370117,0.0,1.1998192071914673,3.4905104637145996,5.259397029876709,10.799209594726562,4.314301490783691,3.77791166305542,0.0,1.7085151374340057,3.312384843826294,5.666905403137207,33.66265106201172,3.229705572128296,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00859,1.8407059907913208,1.7312583923339844,0.0,0.4911774545907974,1.2378034591674805,2.8769352436065674,10.553394317626953,5.263408660888672,4.029479503631592,0.0,2.55611515045166,4.314006805419922,6.920515060424805,25.074064254760742,3.7667291164398193,373,7.926051848703782,74.81858825683594,47.424339294433594,94.4936294555664,61.80842590332031,48.171043395996094,-19.67503547668457,62.08467865922115,35.2337760925293,127.49160766601561,5.370370388031006,45.20454406738281,78.75675964355469,126.61111450195312,268.9200134277344
RGI2000-v7.0-G-11-00715,3.8743152618408203,3.8228883743286133,0.0,0.9966350197792053,2.6980834007263184,5.590297698974609,22.404544830322266,10.730859756469727,10.46211051940918,0.0,3.7327635288238525,8.05591106414795,13.17064094543457,60.55506896972656,8.334367752075195,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00623,3.2432899475097656,1.9155598878860474,0.0,1.7054025828838348,3.695935368537903,4.695939421653748,7.09113073348999,4.061881065368652,4.535213947296143,0.0,1.9231795072555542,2.818173885345459,4.395561218261719,38.340782165527344,2.9198551177978516,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01034,1.1809378862380981,0.814771294593811,0.0,0.5387832522392273,1.0013810396194458,1.7483311891555786,6.326272964477539,2.865079641342163,1.5868183374404907,0.0,1.7608975172042847,2.623215436935425,3.81266188621521,8.065168380737305,1.678183913230896,83,4.30274753758424,34.04907989501953,9.095019340515137,42.97609329223633,11.811890602111816,12.771719932556152,-8.92701244354248,17.86801245635969,9.491241455078125,38.632249832153306,15.88888931274414,38.95000076293945,43.75,51.79999923706055,68.81818389892578
RGI2000-v7.0-G-11-00691,47.19453430175781,31.909936904907227,0.0,18.272693157196045,47.43203163146973,73.83602333068848,126.51553344726562,78.7248764038086,49.20376205444336,0.0,37.67487144470215,83.64204025268555,118.70014381408691,164.377685546875,42.13307189941406,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02876,2.2161502838134766,1.908294677734375,0.0,0.551442950963974,1.697806477546692,3.722365379333496,8.26207447052002,5.053350448608398,5.099503517150879,0.0,1.6511508226394653,2.9110476970672607,6.8478299379348755,23.966407775878906,3.5202715396881104,2,0.05755395683453238,37.26759338378906,7.093594551086426,36.5,2.5,4.593594551086426,0.7675924301147461,4.657285639139619,4.593594551086426,5.284427738189697,34.0,35.25,36.5,37.75,39.0
RGI2000-v7.0-G-11-02073,1.2428690195083618,0.8727641701698303,0.0,0.5488340258598328,1.0308856964111328,1.8487987518310547,4.452678203582764,3.9390058517456055,4.347684383392334,0.0,1.9986263513565063,3.0353862047195435,4.9161975383758545,69.83922576904297,2.779500722885132,176,6.813782423538521,25.5718994140625,8.826127052307129,39.60606384277344,12.804394721984863,18.935373306274414,-14.034161567687988,21.09602924607311,18.347111701965332,35.46770095825195,12.0,30.0,40.13333320617676,48.78750038146973,76.0
RGI2000-v7.0-G-11-03402,1.762369155883789,1.3536272048950195,0.0,0.6504268944263458,1.3502311706542969,2.791016697883606,8.632453918457031,2.9933881759643555,2.039973020553589,0.0,1.7375719845294952,2.514817237854004,3.707411229610443,16.40878677368164,1.7845066785812378,26,0.9423704240666908,40.70355224609375,17.300912857055664,73.61538696289062,18.414201736450195,37.968101501464844,-32.91183090209961,42.46590860389882,36.379112243652344,64.65093994140625,33.0,64.0,75.0,88.0,98.0
RGI2000-v7.0-G-11-02518,5.108268737792969,3.670476198196411,0.0,2.2709133625030518,4.93143367767334,7.146040916442871,14.506932258605957,5.652333736419678,7.351564407348633,0.0,1.6216654181480408,3.0487060546875,6.4651899337768555,47.809513092041016,4.777431011199951,213,5.138721351025332,40.401363372802734,11.16777229309082,46.5382080078125,19.216379165649414,16.865211486816406,-6.13684606552124,20.90803955812363,14.250879287719727,43.95099639892578,10.0,31.700000762939453,45.5,62.599998474121094,91.4000015258789
RGI2000-v7.0-G-11-01112,4.926147937774658,4.0165815353393555,0.0,1.537265658378601,3.535383939743042,8.484626770019531,14.616768836975098,10.045907974243164,10.194803237915039,0.0,2.0043272972106934,6.386904716491699,15.140678882598877,45.70269775390625,7.276767253875732,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01244,16.42122459411621,11.910228729248047,0.0,6.621321082115173,13.850207805633545,24.301410675048828,52.27821350097656,12.028884887695312,11.306986808776855,0.0,3.360122859477997,7.653748989105225,17.384588718414307,75.64218139648438,9.118796348571777,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00674,13.423128128051758,14.793963432312012,0.0,3.3331398963928223,8.182114601135254,17.37392807006836,73.63040161132812,21.430892944335938,19.195438385009766,0.0,4.9978989362716675,16.974498748779297,33.41812038421631,96.41168975830078,13.282753944396973,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00391,58.55891418457031,47.47187805175781,0.0,24.10790729522705,49.21621894836426,82.24326515197754,259.0716857910156,33.80747985839844,35.86690139770508,0.0,5.27952241897583,16.157499313354492,55.48295974731445,210.86378479003906,51.4144287109375,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00803,1.3176952600479126,1.2855428457260132,0.0,0.3180980682373047,0.9458807408809662,1.9078280627727509,6.535741806030273,5.14332914352417,6.194949626922607,0.0,2.2705230712890625,3.7927472591400146,5.575457215309143,53.459686279296875,3.9213805198669434,96,5.052631578947368,28.396392822265625,13.581392288208008,64.41851806640625,18.967382431030273,37.314754486083984,-36.02212142944336,40.94110939479489,38.144493103027344,68.11205101013184,30.0,50.81818103790283,61.045454025268555,78.29261207580566,100.54545593261719
RGI2000-v7.0-G-11-03570,2.697460412979126,2.1972694396972656,0.0,0.7692733705043793,2.312774181365967,4.3347673416137695,8.372688293457031,4.830831527709961,4.773187637329102,0.0,1.794860303401947,3.2654201984405518,6.461270570755005,28.695724487304688,3.210761785507202,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02652,15.125216484069824,22.360797882080078,0.0,4.032269358634949,8.356691837310791,18.04224681854248,169.9228973388672,20.9240665435791,30.599590301513672,0.0,3.381243944168091,8.583861351013184,26.655197143554688,239.1910858154297,14.470685005187988,212,5.89543937708565,52.47097396850586,26.861682891845703,58.566490173339844,30.599210739135742,16.277271270751953,-6.095505714416504,22.11458157003153,12.39909553527832,51.0783430099487,9.5,38.249999046325684,50.91987228393555,74.35227394104004,194.61538696289062
RGI2000-v7.0-G-11-00493,1.926526665687561,1.2731417417526245,0.0,0.8875306844711304,1.7678422927856445,2.8619630336761475,5.5970354080200195,7.389134883880615,10.628547668457031,0.0,2.0356686115264893,4.041937828063965,7.926886796951294,71.1794204711914,5.696081161499023,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01949,8.363994598388672,5.370487689971924,0.0,3.9720574021339417,8.63399600982666,12.500532865524292,21.716047286987305,9.055560111999512,12.654622077941895,0.0,2.743710517883301,4.57810640335083,9.390666007995605,121.2795181274414,9.150412559509277,192,4.175728577642453,68.5036849975586,30.291282653808594,74.41927337646484,20.66347885131836,25.972862243652344,-5.915574550628662,33.46388233451758,19.86988067626953,74.10931549072264,22.0,60.5,76.0,90.0,138.5
RGI2000-v7.0-G-11-03619,1.1351008415222168,0.8139851689338684,0.0,0.4677450954914093,0.9802402853965759,1.653147280216217,3.6434547901153564,4.339888572692871,4.3597517013549805,0.0,1.7902215719223022,3.2142324447631836,6.082098126411438,54.108177185058594,3.234344720840454,49,2.2323462414578588,50.240299224853516,26.049299240112305,96.46939086914062,28.613079071044922,47.10942840576172,-46.229087829589844,56.00222337941146,44.56844711303711,99.98034515380851,34.0,82.0,90.0,119.0,170.0
RGI2000-v7.0-G-11-00548,2.9232921600341797,2.5668232440948486,0.0,0.8537910282611847,2.3139820098876953,4.47774863243103,12.080066680908203,6.691763401031494,6.152091026306152,0.0,2.510735273361206,4.879462242126465,8.150318145751953,31.35817527770996,4.346243858337402,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01653,5.247139930725098,3.260418176651001,0.0,2.5789453983306885,5.479944229125977,7.771214485168457,15.67674446105957,2.7955613136291504,1.7199949026107788,0.0,1.635033369064331,2.5563199520111084,3.551271438598633,20.91107749938965,3.737926721572876,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02719,1.8342143297195435,1.4085241556167603,0.0,0.7066617012023926,1.5711671113967896,2.753323972225189,6.695515155792236,3.655794382095337,2.4599578380584717,0.0,2.0359959602355957,3.247751474380493,4.7726486921310425,16.395214080810547,2.067396879196167,192,5.306799336650083,34.234832763671875,15.514641761779785,49.96858215332031,20.5288143157959,23.672639846801758,-15.733745574951172,27.379311696687612,22.453465461730957,54.236063385009764,7.0,34.75,50.045454025268555,63.500000953674316,95.0
RGI2000-v7.0-G-11-03741,4.858760833740234,3.6364758014678955,0.0,1.6978081464767456,4.6278605461120605,7.402275323867798,19.916501998901367,6.711215019226074,7.963184833526611,0.0,1.9218281507492065,3.7737324237823486,8.373712539672852,50.1710090637207,5.4217848777771,120,2.8415818138763913,47.95847702026367,31.622819900512695,76.18333435058594,39.47767639160156,32.50241470336914,-28.224864959716797,36.900145359321584,33.04181098937988,60.81080207824707,29.0,41.75,63.5,102.0,162.0
RGI2000-v7.0-G-11-02813,3.317495822906494,2.4742088317871094,0.0,1.2658084034919739,3.01360821723938,4.991145610809326,12.912652969360352,4.174581050872803,3.356389045715332,0.0,1.8521021008491516,3.22334623336792,5.726659297943115,40.833919525146484,3.0084140300750732,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02226,12.466076850891113,14.298407554626465,0.0,1.5901557803153992,7.238433599472046,17.63451051712036,68.0599365234375,12.536224365234375,15.774969100952148,0.0,2.7008453607559204,5.3630571365356445,16.001633167266846,78.76496887207031,9.916704177856445,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01837,13.164040565490723,11.565135955810547,0.0,5.2700560092926025,10.11858081817627,19.0377779006958,52.5100212097168,18.486553192138672,15.600284576416016,0.0,4.267383813858032,14.368353366851807,28.105430603027344,66.08834838867188,16.881938934326172,171,6.129032258064516,60.21629333496094,25.511938095092773,63.665489196777344,16.270673751831055,18.94823455810547,-3.449162006378174,23.305501997164612,17.330276489257812,45.03837203979492,28.0,53.56818199157715,64.16666412353516,75.0,95.0
RGI2000-v7.0-G-11-02830,0.5236776471138,0.546562910079956,0.0,0.08887891285121441,0.35303136706352234,0.7821396440267563,2.9642369747161865,2.3506059646606445,1.58783757686615,0.0,1.1682096719741821,2.165699005126953,3.356468677520752,9.33206558227539,1.8862332105636597,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00565,0.2995951473712921,0.38026952743530273,0.0,0.0,0.12518800795078278,0.4889068752527237,1.947706699371338,4.598196506500244,4.459858417510986,0.0,1.3720704913139343,3.4580109119415283,6.315497159957886,25.56380271911621,4.184468746185303,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01214,14.896282196044922,12.99783992767334,0.0,1.5343120098114014,12.89263916015625,25.345478057861328,50.9744987487793,9.002490043640137,7.264411449432373,0.0,3.1883644461631775,6.830799341201782,13.356025218963623,36.38475799560547,9.74269962310791,4,0.0691085003455425,25.094886779785156,7.6766486167907715,27.908334732055664,1.665895938873291,8.926109313964844,-2.813446521759033,9.664169076564715,9.900591850280762,12.599904823303222,26.0,26.59999942779541,27.649999618530273,28.958333492279053,30.33333396911621
RGI2000-v7.0-G-11-02616,0.5139070749282837,0.4245292842388153,0.0,0.13877225667238235,0.4764696955680847,0.7571631968021393,2.6296637058258057,2.210681915283203,1.4621386528015137,0.0,1.2323806881904602,1.970943570137024,2.9914590716362,7.479540824890137,1.7345983982086182,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03663,3.1447689533233643,3.045377016067505,0.0,0.5371206253767014,1.9605052471160889,5.32186758518219,16.170373916625977,6.053685665130615,9.556119918823242,0.0,2.1791582107543945,3.5547947883605957,6.108413219451904,96.83602142333984,5.199107646942139,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02708,9.183392524719238,8.466800689697266,0.0,2.6456964015960693,6.335320949554443,14.305437088012695,36.66548156738281,8.068944931030273,7.498276710510254,0.0,2.9727389812469482,5.393874645233154,10.6053786277771,51.020362854003906,6.765933990478516,62,1.3584574934268185,44.105499267578125,26.0778751373291,45.974857330322266,11.041296005249023,16.855525970458984,-1.8693641424179077,18.918437768422006,18.256816864013672,28.660350036621093,24.090909957885742,38.02499961853027,45.61538505554199,55.07499885559082,68.75
RGI2000-v7.0-G-11-00706,3.354031562805176,3.0122976303100586,0.0,0.9422903656959534,2.5128273963928223,5.146517038345337,15.218799591064453,14.20745849609375,12.248834609985352,0.0,3.6142399311065674,10.203995704650879,23.93685245513916,48.82816696166992,10.832928657531738,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02874,7.328886985778809,4.9716796875,0.0,2.997814893722534,7.950007915496826,10.999433517456055,22.36357879638672,6.672257900238037,5.988406181335449,0.0,2.6544079780578613,4.711370944976807,9.076300621032715,54.72486114501953,5.31516170501709,6,0.06966213862765587,30.61820411682129,5.788192272186279,54.16666793823242,31.871702194213867,23.5484676361084,-23.5484676361084,36.09995380937575,11.752161026000977,68.24064064025879,28.0,33.5,43.0,54.75,122.0
RGI2000-v7.0-G-11-02885,3.0049307346343994,2.779057025909424,0.0,1.105251431465149,2.3357062339782715,4.059787273406982,16.944915771484375,5.047216892242432,4.329172611236572,0.0,1.8169817924499512,3.741410493850708,7.1999733448028564,36.43117141723633,3.2180302143096924,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03354,2.1349174976348877,1.157050609588623,0.0,1.230529546737671,2.259559392929077,2.8929097652435303,6.723801612854004,3.8345165252685547,2.055720090866089,0.0,2.2151310443878174,3.8025784492492676,5.324904918670654,11.075492858886719,2.043391466140747,92,3.838130997079683,38.6763801574707,20.410533905029297,53.0,15.838862419128418,22.07478904724121,-14.32361888885498,26.400014287771345,20.09099292755127,46.89636611938477,23.0,41.75,49.0,66.5,89.0
RGI2000-v7.0-G-11-03235,2.2726941108703613,1.3217391967773438,0.0,1.228209525346756,2.3220990896224976,3.034627079963684,6.133743762969971,3.1360585689544678,2.3531899452209473,0.0,1.6090245246887207,2.7500412464141846,4.206845045089722,37.99196243286133,1.78944993019104,34,0.8411677387431964,29.451679229736328,13.177061080932617,61.338233947753906,18.438579559326172,32.377586364746094,-31.886552810668945,37.29677190235017,30.150615692138672,62.1220790863037,29.5,46.5,66.0,75.0,93.0
RGI2000-v7.0-G-11-00716,28.064470291137695,25.763683319091797,0.0,8.791930198669434,21.93762969970703,36.54134559631348,110.61377716064453,27.344768524169922,31.707677841186523,0.0,5.447512149810791,17.488143920898438,35.94935989379883,159.77392578125,14.156441688537598,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00109,1.924963116645813,2.4620578289031982,0.0,0.13130802288651466,1.0998334884643555,2.7790035605430603,14.221529960632324,4.96511697769165,4.565408706665039,0.0,2.044676423072815,3.635993719100952,6.466752529144287,42.38676834106445,3.9851558208465576,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00453,15.332779884338379,10.148602485656738,0.0,6.163947582244873,17.55636978149414,22.425852298736572,38.35463333129883,12.340754508972168,15.026694297790527,0.0,3.735442280769348,7.028923034667969,14.166475296020508,113.76287078857422,13.457032203674316,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01457,12.950237274169922,8.186949729919434,0.0,6.045608997344971,13.316948413848877,19.231342315673828,37.940650939941406,6.554640293121338,4.441686630249023,0.0,3.2224364280700684,5.677367687225342,9.10194444656372,27.90410804748535,9.093603134155273,679,12.9038388445458,87.1837158203125,49.13016891479492,92.88771057128906,51.21783447265625,16.88688087463379,-5.703967571258545,22.507335230101237,13.308815002441406,44.55795135498048,15.166666984558105,53.33907890319824,76.14814758300781,133.76890563964844,212.39285278320312
RGI2000-v7.0-G-11-00870,9.772035598754883,9.346434593200684,0.0,3.3394344449043274,7.430485486984253,12.550419092178345,50.23009490966797,8.525464057922363,9.42088508605957,0.0,2.9986279010772705,5.537647247314453,10.311821937561035,84.40398406982422,6.7751593589782715,442,4.875358482241341,76.35792541503906,39.94441604614258,79.90634155273438,48.205772399902344,35.770816802978516,-3.548449993133545,45.63244534713623,27.764060974121094,74.90145072937011,14.800000190734863,47.28750038146973,62.30769157409668,99.86538505554199,235.0
RGI2000-v7.0-G-11-03841,3.028972864151001,1.9304962158203125,0.0,1.5034348964691162,3.04849374294281,4.577458143234253,7.325991153717041,4.283660411834717,5.2164106369018555,0.0,1.3672837018966675,2.3651485443115234,4.698415756225586,28.775741577148438,3.323444128036499,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01021,2.4719128608703613,2.204324960708618,0.0,0.7157769203186035,2.0306003093719482,3.6448917388916016,12.425724983215332,3.4745373725891113,2.1255173683166504,0.0,2.069605588912964,3.1619919538497925,4.445639610290527,11.914837837219238,2.384674072265625,84,3.938115330520394,27.37813377380371,14.505778312683105,41.05158233642578,14.860908508300781,24.17055892944336,-13.673441886901855,27.69035899812988,25.857089042663574,44.50283851623535,15.0,30.0,40.38750076293945,55.0625,63.20000076293945
RGI2000-v7.0-G-11-01132,5.602901935577393,6.6700592041015625,0.0,0.8487382531166077,2.8093016147613525,8.272037029266357,34.677284240722656,11.622611999511719,11.829096794128418,0.0,2.0037283897399902,6.435486316680908,18.637365341186523,40.8021354675293,9.021410942077637,57,2.674800563115908,31.55396270751953,13.140644073486328,62.25556564331055,29.476268768310547,35.6718864440918,-30.701601028442383,43.95585220831664,23.267292022705078,75.86183471679685,10.25,39.900001525878906,55.727272033691406,95.0,117.0
RGI2000-v7.0-G-11-01222,7.8791022300720215,3.7551496028900146,0.0,5.242654800415039,8.28749942779541,10.51905345916748,23.18596839904785,5.17055606842041,3.7118947505950928,0.0,2.7270392775535583,4.418736696243286,6.629416584968567,27.874879837036133,4.5349297523498535,417,3.9847109412326804,48.273006439208984,19.700593948364258,36.94137191772461,19.756553649902344,22.115915298461914,11.331604957580566,28.306169960142967,16.112197875976562,57.48194732666015,4.666666507720947,22.11111068725586,35.0,46.58333206176758,102.88888549804688
RGI2000-v7.0-G-11-01522,11.813355445861816,11.16309642791748,0.0,3.4721561074256897,9.508040428161621,15.482779741287231,55.493045806884766,9.960419654846191,13.409478187561035,0.0,2.0295817852020264,3.8226380348205566,11.23269271850586,66.77401733398438,9.534550666809082,419,3.5056894243641232,52.22660827636719,36.51573944091797,70.05428314208984,44.736061096191406,25.07646369934082,-17.827722549438477,36.278983900483794,15.680625915527344,82.99675292968737,10.199999809265137,33.13333320617676,48.727272033691406,109.59166717529297,181.25
RGI2000-v7.0-G-11-01336,1.2870041131973267,1.3418807983398438,0.0,0.2626936435699463,0.7421481609344482,2.0062320232391357,8.334171295166016,4.36428689956665,3.4503023624420166,0.0,2.3489229679107666,3.515655040740967,5.291483402252197,23.67849349975586,3.2033982276916504,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00238,1.1234873533248901,0.9509377479553223,0.0,0.3712461367249489,0.8831705451011658,1.7131044268608093,5.437223434448242,3.6776082515716553,4.616403579711914,0.0,1.664376437664032,2.6695362329483032,4.242522597312927,57.187408447265625,2.6355950832366943,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01881,8.993369102478027,9.142024993896484,0.0,0.13526754826307297,6.500852584838867,15.815163135528564,42.541507720947266,12.374663352966309,23.221508026123047,0.0,1.8740544319152832,4.871449947357178,15.111345291137695,313.1366882324219,10.081600189208984,388,8.678148065309774,30.442203521728516,18.60062026977539,57.48602294921875,17.95490837097168,28.12020492553711,-27.04378890991211,31.77429423174937,28.824556350708008,52.291893768310544,7.900000095367432,43.97727298736572,60.64999961853027,70.91666412353516,100.66666412353516
RGI2000-v7.0-G-11-03123,1.508435606956482,1.1614525318145752,0.0,0.5876298695802689,1.4431121945381165,2.2176840901374817,6.3877668380737305,3.1145691871643066,2.031545639038086,0.0,1.858839988708496,2.6929335594177246,4.034691333770752,10.789095878601074,1.9242019653320312,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00096,0.2747127413749695,0.16971687972545624,0.0,0.14313343167304993,0.2613255977630615,0.39179912209510803,0.8654257655143738,3.1683661937713623,3.4308106899261475,0.0,1.3373535871505737,2.461500406265259,4.10470187664032,31.71763038635254,2.8832287788391113,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01379,1.7703566551208496,1.7925139665603638,0.0,0.19223932921886444,1.2835015058517456,2.815220832824707,7.4110870361328125,5.122138500213623,6.524785041809082,0.0,1.9674992263317108,3.7299344539642334,6.2401251792907715,91.97003173828125,3.9376752376556396,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03243,3.338693618774414,3.128575086593628,0.0,1.150448739528656,2.319914937019348,4.523660063743591,14.262885093688965,4.197020530700684,3.20992374420166,0.0,1.9745147824287415,3.4213595390319824,5.510654091835022,24.402286529541016,3.424388885498047,100,2.0202020202020203,46.802433013916016,30.12436866760254,60.20000076293945,15.569842338562012,32.6193962097168,-13.397563934326172,37.072746725926415,30.712550163269043,64.14217910766601,11.0,50.75,60.0,72.25,88.0
RGI2000-v7.0-G-11-01262,9.608156204223633,7.674456596374512,0.0,2.482046127319336,9.049726486206055,15.19895625114441,29.513883590698242,13.096636772155762,17.073213577270508,0.0,3.0148857831954956,6.69163966178894,15.457995891571045,89.35477447509766,10.399203300476074,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03292,1.9936494827270508,1.6510273218154907,0.0,0.564253643155098,1.7277362942695618,3.1219598054885864,9.641999244689941,4.047942161560059,3.8349339962005615,0.0,1.550583004951477,2.911257028579712,5.472815990447998,52.693634033203125,3.1245884895324707,314,8.23282642894599,23.290693283081055,11.01154899597168,12.497875213623047,3.592872381210327,12.215727806091309,10.792815208435059,15.0000289916712,10.123143196105957,27.298096084594714,8.5,10.0,11.0,13.458333253860474,32.0
RGI2000-v7.0-G-11-02192,6.932770252227783,6.096771717071533,0.0,3.1180888414382935,5.470955848693848,8.909024715423584,56.9047966003418,7.753936767578125,8.797367095947266,0.0,3.1254990100860596,5.937007665634155,9.548524856567383,158.213623046875,5.429136753082275,1,0.014222727919214905,13.595234870910645,0.0,63.0,0.0,49.40476608276367,-49.40476608276367,49.40476505912031,49.40476608276367,49.40476608276367,63.0,63.0,63.0,63.0,63.0
RGI2000-v7.0-G-11-00514,2.253018379211426,1.5056565999984741,0.0,1.0488032102584839,2.1430230140686035,3.375599980354309,8.391080856323242,7.820878028869629,11.415972709655762,0.0,2.8743857741355896,4.48055624961853,7.405430912971497,80.66209411621094,5.694230079650879,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03977,1.458101749420166,1.3657509088516235,0.0,0.3615296855568886,0.9996490180492401,2.3326660990715027,7.562777519226074,4.400758743286133,4.985410690307617,0.0,1.708465576171875,3.114666223526001,5.188408613204956,37.606685638427734,3.2823827266693115,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03806,2.5875539779663086,2.2389423847198486,0.0,0.6134878396987915,2.073009967803955,4.205236911773682,8.871450424194336,4.746309757232666,4.698723316192627,0.0,1.8093093931674957,3.282210111618042,5.820430874824524,28.66978645324707,3.1034162044525146,30,0.8549444286121403,51.38182830810547,23.868555068969727,72.69999694824219,29.894424438476562,27.654083251953125,-21.31817054748535,32.39234159404523,26.872825622558594,58.485327529907195,29.0,53.5,66.0,83.75,135.0
RGI2000-v7.0-G-11-01960,1.5164390802383423,1.2146505117416382,0.0,0.5875852704048157,1.278123140335083,2.0073606967926025,8.138280868530273,5.096654415130615,3.724513053894043,0.0,2.460801899433136,4.624656915664673,6.88456666469574,29.419801712036133,3.465285539627075,33,1.229050279329609,29.88997459411621,10.665753364562988,38.969696044921875,9.805642127990723,13.974706649780273,-9.07972240447998,17.195592910026214,11.740278244018555,30.611706924438476,25.0,32.0,34.0,49.0,62.0
RGI2000-v7.0-G-11-03614,2.089846134185791,1.9203606843948364,0.0,0.3645971119403839,1.5612362623214722,3.4747557640075684,7.080031394958496,4.20739221572876,4.5959038734436035,0.0,1.2600626051425934,3.2158643007278442,5.256788492202759,31.504243850708008,3.1222691535949707,66,3.4285714285714284,26.6556339263916,28.036083221435547,58.29545593261719,31.785140991210938,32.96135711669922,-31.639814376831055,36.434839900756394,35.5,56.016183853149414,26.0,37.0,48.5,62.0,142.0
RGI2000-v7.0-G-11-02953,1.3220248222351074,1.0601593255996704,0.0,0.2973005026578903,1.189433515071869,2.1955008506774902,4.3363118171691895,3.378007650375366,3.5078275203704834,0.0,1.458553671836853,2.3621411323547363,3.520546555519104,22.286298751831055,2.588050603866577,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
